q1	q2	q3	q4	q5	q6
-2.76139100072452	0.0	3.141592653589793	0.0	0.0	0.0
-2.7626934675819212	0.0	3.141592653589793	0.0	0.0	0.0
-2.763993313514359	0.0	3.141592653589793	0.0	0.0	0.0
-2.7652905343902985	0.0	3.141592653589793	0.0	0.0	0.0
-2.766585126080305	0.0	3.141592653589793	0.0	0.0	0.0
-2.767877084457061	0.0	3.141592653589793	0.0	0.0	0.0
-2.7691664053953593	0.0	3.141592653589793	0.0	0.0	0.0
-2.7704530847721216	0.0	3.141592653589793	0.0	0.0	0.0
-2.7717371184663984	0.0	3.141592653589793	0.0	0.0	0.0
-2.7730185023593728	0.0	3.141592653589793	0.0	0.0	0.0
-2.7742972323343764	0.0	3.141592653589793	0.0	0.0	0.0
-2.775573304276893	0.0	3.141592653589793	0.0	0.0	0.0
-2.7768467140745603	0.0	3.141592653589793	0.0	0.0	0.0
-2.778117457617188	0.0	3.141592653589793	0.0	0.0	0.0
-2.779385530796749	0.0	3.141592653589793	0.0	0.0	0.0
-2.7806509295073956	0.0	3.141592653589793	0.0	0.0	0.0
-2.7819136496454706	0.0	3.141592653589793	0.0	0.0	0.0
-2.7831736871095045	0.0	3.141592653589793	0.0	0.0	0.0
-2.7844310378002315	0.0	3.141592653589793	0.0	0.0	0.0
-2.7856856976205853	0.0	3.141592653589793	0.0	0.0	0.0
-2.7869376624757143	0.0	3.141592653589793	0.0	0.0	0.0
-2.7881869282729874	0.0	3.141592653589793	0.0	0.0	0.0
-2.7894334909219984	0.0	3.141592653589793	0.0	0.0	0.0
-2.7906773463345806	0.0	3.141592653589793	0.0	0.0	0.0
-2.7919184904247962	0.0	3.141592653589793	0.0	0.0	0.0
-2.7931569191089625	0.0	3.141592653589793	0.0	0.0	0.0
-2.7943926283056477	0.0	3.141592653589793	0.0	0.0	0.0
-2.795625613935679	0.0	3.141592653589793	0.0	0.0	0.0
-2.7968558719221517	0.0	3.141592653589793	0.0	0.0	0.0
-2.7980833981904425	0.0	3.141592653589793	0.0	0.0	0.0
-2.7993081886681934	0.0	3.141592653589793	0.0	0.0	0.0
-2.8005302392853517	0.0	3.141592653589793	0.0	0.0	0.0
-2.8017495459741455	0.0	3.141592653589793	0.0	0.0	0.0
-2.802966104669115	0.0	3.141592653589793	0.0	0.0	0.0
-2.8041799113070995	0.0	3.141592653589793	0.0	0.0	0.0
-2.8053909618272588	0.0	3.141592653589793	0.0	0.0	0.0
-2.8065992521710745	0.0	3.141592653589793	0.0	0.0	0.0
-2.8078047782823576	0.0	3.141592653589793	0.0	0.0	0.0
-2.8090075361072557	0.0	3.141592653589793	0.0	0.0	0.0
-2.810207521594251	0.0	3.141592653589793	0.0	0.0	0.0
-2.811404730694186	0.0	3.141592653589793	0.0	0.0	0.0
-2.8125991593602495	0.0	3.141592653589793	0.0	0.0	0.0
-2.8137908035480055	0.0	3.141592653589793	0.0	0.0	0.0
-2.8149796592153757	0.0	3.141592653589793	0.0	0.0	0.0
-2.816165722322664	0.0	3.141592653589793	0.0	0.0	0.0
-2.817348988832561	0.0	3.141592653589793	0.0	0.0	0.0
-2.818529454710142	0.0	3.141592653589793	0.0	0.0	0.0
-2.8197071159228813	0.0	3.141592653589793	0.0	0.0	0.0
-2.8208819684406596	0.0	3.141592653589793	0.0	0.0	0.0
-2.822054008235769	0.0	3.141592653589793	0.0	0.0	0.0
-2.8232232312829124	0.0	3.141592653589793	0.0	0.0	0.0
-2.824389633559229	0.0	3.141592653589793	0.0	0.0	0.0
-2.8255532110442765	0.0	3.141592653589793	0.0	0.0	0.0
-2.8267139597200606	0.0	3.141592653589793	0.0	0.0	0.0
-2.827871875571033	0.0	3.141592653589793	0.0	0.0	0.0
-2.8290269545840885	0.0	3.141592653589793	0.0	0.0	0.0
-2.830179192748585	0.0	3.141592653589793	0.0	0.0	0.0
-2.8313285860563497	0.0	3.141592653589793	0.0	0.0	0.0
-2.8324751305016798	0.0	3.141592653589793	0.0	0.0	0.0
-2.8336188220813487	0.0	3.141592653589793	0.0	0.0	0.0
-2.8347596567946236	0.0	3.141592653589793	0.0	0.0	0.0
-2.8358976306432577	0.0	3.141592653589793	0.0	0.0	0.0
-2.837032739631506	0.0	3.141592653589793	0.0	0.0	0.0
-2.8381649797661326	0.0	3.141592653589793	0.0	0.0	0.0
-2.8392943470564136	0.0	3.141592653589793	0.0	0.0	0.0
-2.8404208375141424	0.0	3.141592653589793	0.0	0.0	0.0
-2.84154444715365	0.0	3.141592653589793	0.0	0.0	0.0
-2.842665171991784	0.0	3.141592653589793	0.0	0.0	0.0
-2.8437830080479514	0.0	3.141592653589793	0.0	0.0	0.0
-2.8448979513440977	0.0	3.141592653589793	0.0	0.0	0.0
-2.846009997904723	0.0	3.141592653589793	0.0	0.0	0.0
-2.84711914375689	0.0	3.141592653589793	0.0	0.0	0.0
-2.8482253849302306	0.0	3.141592653589793	0.0	0.0	0.0
-2.849328717456953	0.0	3.141592653589793	0.0	0.0	0.0
-2.850429137371841	0.0	3.141592653589793	0.0	0.0	0.0
-2.851526640712276	0.0	3.141592653589793	0.0	0.0	0.0
-2.852621223518232	0.0	3.141592653589793	0.0	0.0	0.0
-2.853712881832282	0.0	3.141592653589793	0.0	0.0	0.0
-2.854801611699612	0.0	3.141592653589793	0.0	0.0	0.0
-2.8558874091680218	0.0	3.141592653589793	0.0	0.0	0.0
-2.8569702702879383	0.0	3.141592653589793	0.0	0.0	0.0
-2.858050191112414	0.0	3.141592653589793	0.0	0.0	0.0
-2.859127167697141	0.0	3.141592653589793	0.0	0.0	0.0
-2.860201196100455	0.0	3.141592653589793	0.0	0.0	0.0
-2.861272272383337	0.0	3.141592653589793	0.0	0.0	0.0
-2.862340392609434	0.0	3.141592653589793	0.0	0.0	0.0
-2.863405552845051	0.0	3.141592653589793	0.0	0.0	0.0
-2.8644677491591644	0.0	3.141592653589793	0.0	0.0	0.0
-2.86552697762343	0.0	3.141592653589793	0.0	0.0	0.0
-2.8665832343121855	0.0	3.141592653589793	0.0	0.0	0.0
-2.867636515302471	0.0	3.141592653589793	0.0	0.0	0.0
-2.868686816674002	0.0	3.141592653589793	0.0	0.0	0.0
-2.8697341345092284	0.0	3.141592653589793	0.0	0.0	0.0
-2.8707784648932875	0.0	3.141592653589793	0.0	0.0	0.0
-2.8718198039140517	0.0	3.141592653589793	0.0	0.0	0.0
-2.8728581476621042	0.0	3.141592653589793	0.0	0.0	0.0
-2.8738934922307764	0.0	3.141592653589793	0.0	0.0	0.0
-2.8749258337161296	0.0	3.141592653589793	0.0	0.0	0.0
-2.8759551682169704	0.0	3.141592653589793	0.0	0.0	0.0
-2.876981491834866	0.0	3.141592653589793	0.0	0.0	0.0
-2.8780048006741374	0.0	3.141592653589793	0.0	0.0	0.0
-2.879025090841875	0.0	3.141592653589793	0.0	0.0	0.0
-2.8800423584479375	0.0	3.141592653589793	0.0	0.0	0.0
-2.8810565996049746	0.0	3.141592653589793	0.0	0.0	0.0
-2.882067810428411	0.0	3.141592653589793	0.0	0.0	0.0
-2.8830759870364786	0.0	3.141592653589793	0.0	0.0	0.0
-2.884081125550198	0.0	3.141592653589793	0.0	0.0	0.0
-2.885083222093404	0.0	3.141592653589793	0.0	0.0	0.0
-2.8860822727927475	0.0	3.141592653589793	0.0	0.0	0.0
-2.887078273777693	0.0	3.141592653589793	0.0	0.0	0.0
-2.888071221180539	0.0	3.141592653589793	0.0	0.0	0.0
-2.8890611111364257	0.0	3.141592653589793	0.0	0.0	0.0
-2.8900479397833214	0.0	3.141592653589793	0.0	0.0	0.0
-2.8910317032620516	0.0	3.141592653589793	0.0	0.0	0.0
-2.8920123977163	0.0	3.141592653589793	0.0	0.0	0.0
-2.892990019292606	0.0	3.141592653589793	0.0	0.0	0.0
-2.893964564140378	0.0	3.141592653589793	0.0	0.0	0.0
-2.8949360284119066	0.0	3.141592653589793	0.0	0.0	0.0
-2.8959044082623673	0.0	3.141592653589793	0.0	0.0	0.0
-2.8968696998498147	0.0	3.141592653589793	0.0	0.0	0.0
-2.89783189933521	0.0	3.141592653589793	0.0	0.0	0.0
-2.898791002882411	0.0	3.141592653589793	0.0	0.0	0.0
-2.89974700665819	0.0	3.141592653589793	0.0	0.0	0.0
-2.9006999068322417	0.0	3.141592653589793	0.0	0.0	0.0
-2.901649699577171	0.0	3.141592653589793	0.0	0.0	0.0
-2.9025963810685287	0.0	3.141592653589793	0.0	0.0	0.0
-2.903539947484789	0.0	3.141592653589793	0.0	0.0	0.0
-2.904480395007385	0.0	3.141592653589793	0.0	0.0	0.0
-2.9054177198206927	0.0	3.141592653589793	0.0	0.0	0.0
-2.9063519181120463	0.0	3.141592653589793	0.0	0.0	0.0
-2.907282986071749	0.0	3.141592653589793	0.0	0.0	0.0
-2.908210919893076	0.0	3.141592653589793	0.0	0.0	0.0
-2.909135715772271	0.0	3.141592653589793	0.0	0.0	0.0
-2.910057369908582	0.0	3.141592653589793	0.0	0.0	0.0
-2.910975878504233	0.0	3.141592653589793	0.0	0.0	0.0
-2.911891237764457	0.0	3.141592653589793	0.0	0.0	0.0
-2.9128034438974884	0.0	3.141592653589793	0.0	0.0	0.0
-2.913712493114576	0.0	3.141592653589793	0.0	0.0	0.0
-2.914618381629989	0.0	3.141592653589793	0.0	0.0	0.0
-2.9155211056610235	0.0	3.141592653589793	0.0	0.0	0.0
-2.9164206614280053	0.0	3.141592653589793	0.0	0.0	0.0
-2.9173170451543102	0.0	3.141592653589793	0.0	0.0	0.0
-2.9182102530663507	0.0	3.141592653589793	0.0	0.0	0.0
-2.919100281393598	0.0	3.141592653589793	0.0	0.0	0.0
-2.9199871263685844	0.0	3.141592653589793	0.0	0.0	0.0
-2.9208707842269095	0.0	3.141592653589793	0.0	0.0	0.0
-2.9217512512072483	0.0	3.141592653589793	0.0	0.0	0.0
-2.9226285235513547	0.0	3.141592653589793	0.0	0.0	0.0
-2.9235025975040756	0.0	3.141592653589793	0.0	0.0	0.0
-2.924373469313347	0.0	3.141592653589793	0.0	0.0	0.0
-2.9252411352302086	0.0	3.141592653589793	0.0	0.0	0.0
-2.9261055915088168	0.0	3.141592653589793	0.0	0.0	0.0
-2.926966834406432	0.0	3.141592653589793	0.0	0.0	0.0
-2.9278248601834447	0.0	3.141592653589793	0.0	0.0	0.0
-2.9286796651033726	0.0	3.141592653589793	0.0	0.0	0.0
-2.9295312454328655	0.0	3.141592653589793	0.0	0.0	0.0
-2.930379597441724	0.0	3.141592653589793	0.0	0.0	0.0
-2.931224717402897	0.0	3.141592653589793	0.0	0.0	0.0
-2.9320666015924792	0.0	3.141592653589793	0.0	0.0	0.0
-2.932905246289747	0.0	3.141592653589793	0.0	0.0	0.0
-2.93374064777713	0.0	3.141592653589793	0.0	0.0	0.0
-2.9345728023402438	0.0	3.141592653589793	0.0	0.0	0.0
-2.9354017062678954	0.0	3.141592653589793	0.0	0.0	0.0
-2.936227355852065	0.0	3.141592653589793	0.0	0.0	0.0
-2.937049747387944	0.0	3.141592653589793	0.0	0.0	0.0
-2.937868877173923	0.0	3.141592653589793	0.0	0.0	0.0
-2.9386847415116066	0.0	3.141592653589793	0.0	0.0	0.0
-2.939497336705813	0.0	3.141592653589793	0.0	0.0	0.0
-2.940306659064592	0.0	3.141592653589793	0.0	0.0	0.0
-2.9411127048992247	0.0	3.141592653589793	0.0	0.0	0.0
-2.941915470524224	0.0	3.141592653589793	0.0	0.0	0.0
-2.942714952257355	0.0	3.141592653589793	0.0	0.0	0.0
-2.9435111464196337	0.0	3.141592653589793	0.0	0.0	0.0
-2.944304049335335	0.0	3.141592653589793	0.0	0.0	0.0
-2.9450936573319986	0.0	3.141592653589793	0.0	0.0	0.0
-2.945879966740443	0.0	3.141592653589793	0.0	0.0	0.0
-2.9466629738947585	0.0	3.141592653589793	0.0	0.0	0.0
-2.9474426751323257	0.0	3.141592653589793	0.0	0.0	0.0
-2.9482190667938206	0.0	3.141592653589793	0.0	0.0	0.0
-2.948992145223218	0.0	3.141592653589793	0.0	0.0	0.0
-2.9497619067678014	0.0	3.141592653589793	0.0	0.0	0.0
-2.9505283477781603	0.0	3.141592653589793	0.0	0.0	0.0
-2.951291464608222	0.0	3.141592653589793	0.0	0.0	0.0
-2.952051253615223	0.0	3.141592653589793	0.0	0.0	0.0
-2.9528077111597466	0.0	3.141592653589793	0.0	0.0	0.0
-2.9535608336057106	0.0	3.141592653589793	0.0	0.0	0.0
-2.9543106173203872	0.0	3.141592653589793	0.0	0.0	0.0
-2.9550570586743983	0.0	3.141592653589793	0.0	0.0	0.0
-2.955800154041733	0.0	3.141592653589793	0.0	0.0	0.0
-2.9565398997997425	0.0	3.141592653589793	0.0	0.0	0.0
-2.9572762923291624	0.0	3.141592653589793	0.0	0.0	0.0
-2.9580093280140978	0.0	3.141592653589793	0.0	0.0	0.0
-2.95873900324206	0.0	3.141592653589793	0.0	0.0	0.0
-2.9594653144039396	0.0	3.141592653589793	0.0	0.0	0.0
-2.960188257894047	0.0	3.141592653589793	0.0	0.0	0.0
-2.9609078301100857	0.0	3.141592653589793	0.0	0.0	0.0
-2.9616240274531878	0.0	3.141592653589793	0.0	0.0	0.0
-2.962336846327904	0.0	3.141592653589793	0.0	0.0	0.0
-2.9630462831422175	0.0	3.141592653589793	0.0	0.0	0.0
-2.963752334307547	0.0	3.141592653589793	0.0	0.0	0.0
-2.964454996238756	0.0	3.141592653589793	0.0	0.0	0.0
-2.965154265354156	0.0	3.141592653589793	0.0	0.0	0.0
-2.9658501380755258	0.0	3.141592653589793	0.0	0.0	0.0
-2.9665426108280935	0.0	3.141592653589793	0.0	0.0	0.0
-2.9672316800405754	0.0	3.141592653589793	0.0	0.0	0.0
-2.9679173421451486	0.0	3.141592653589793	0.0	0.0	0.0
-2.968599593577493	0.0	3.141592653589793	0.0	0.0	0.0
-2.969278430776767	0.0	3.141592653589793	0.0	0.0	0.0
-2.9699538501856364	0.0	3.141592653589793	0.0	0.0	0.0
-2.970625848250265	0.0	3.141592653589793	0.0	0.0	0.0
-2.9712944214203363	0.0	3.141592653589793	0.0	0.0	0.0
-2.971959566149052	0.0	3.141592653589793	0.0	0.0	0.0
-2.9726212788931297	0.0	3.141592653589793	0.0	0.0	0.0
-2.973279556112836	0.0	3.141592653589793	0.0	0.0	0.0
-2.973934394271965	0.0	3.141592653589793	0.0	0.0	0.0
-2.9745857898378625	0.0	3.141592653589793	0.0	0.0	0.0
-2.9752337392814296	0.0	3.141592653589793	0.0	0.0	0.0
-2.975878239077125	0.0	3.141592653589793	0.0	0.0	0.0
-2.9765192857029747	0.0	3.141592653589793	0.0	0.0	0.0
-2.977156875640576	0.0	3.141592653589793	0.0	0.0	0.0
-2.9777910053751153	0.0	3.141592653589793	0.0	0.0	0.0
-2.9784216713953593	0.0	3.141592653589793	0.0	0.0	0.0
-2.979048870193674	0.0	3.141592653589793	0.0	0.0	0.0
-2.9796725982660197	0.0	3.141592653589793	0.0	0.0	0.0
-2.9802928521119725	0.0	3.141592653589793	0.0	0.0	0.0
-2.98090962823472	0.0	3.141592653589793	0.0	0.0	0.0
-2.9815229231410747	0.0	3.141592653589793	0.0	0.0	0.0
-2.9821327333414738	0.0	3.141592653589793	0.0	0.0	0.0
-2.982739055349991	0.0	3.141592653589793	0.0	0.0	0.0
-2.9833418856843466	0.0	3.141592653589793	0.0	0.0	0.0
-2.9839412208659075	0.0	3.141592653589793	0.0	0.0	0.0
-2.9845370574196917	0.0	3.141592653589793	0.0	0.0	0.0
-2.985129391874387	0.0	3.141592653589793	0.0	0.0	0.0
-2.98571822076235	0.0	3.141592653589793	0.0	0.0	0.0
-2.986303540619618	0.0	3.141592653589793	0.0	0.0	0.0
-2.986885347985898	0.0	3.141592653589793	0.0	0.0	0.0
-2.9874636394045977	0.0	3.141592653589793	0.0	0.0	0.0
-2.9880384114228242	0.0	3.141592653589793	0.0	0.0	0.0
-2.98860966059138	0.0	3.141592653589793	0.0	0.0	0.0
-2.9891773834647877	0.0	3.141592653589793	0.0	0.0	0.0
-2.98974157660128	0.0	3.141592653589793	0.0	0.0	0.0
-2.9903022365628225	0.0	3.141592653589793	0.0	0.0	0.0
-2.990859359915099	0.0	3.141592653589793	0.0	0.0	0.0
-2.991412943227547	0.0	3.141592653589793	0.0	0.0	0.0
-2.9919629830733374	0.0	3.141592653589793	0.0	0.0	0.0
-2.9925094760294018	0.0	3.141592653589793	0.0	0.0	0.0
-2.9930524186764194	0.0	3.141592653589793	0.0	0.0	0.0
-2.9935918075988504	0.0	3.141592653589793	0.0	0.0	0.0
-2.99412763938491	0.0	3.141592653589793	0.0	0.0	0.0
-2.9946599106266056	0.0	3.141592653589793	0.0	0.0	0.0
-2.9951886179197276	0.0	3.141592653589793	0.0	0.0	0.0
-2.9957137578638564	0.0	3.141592653589793	0.0	0.0	0.0
-2.9962353270623723	0.0	3.141592653589793	0.0	0.0	0.0
-2.9967533221224754	0.0	3.141592653589793	0.0	0.0	0.0
-2.997267739655155	0.0	3.141592653589793	0.0	0.0	0.0
-2.9977785762752367	0.0	3.141592653589793	0.0	0.0	0.0
-2.9982858286013734	0.0	3.141592653589793	0.0	0.0	0.0
-2.998789493256049	0.0	3.141592653589793	0.0	0.0	0.0
-2.9992895668655875	0.0	3.141592653589793	0.0	0.0	0.0
-2.9997860460601613	0.0	3.141592653589793	0.0	0.0	0.0
-3.0002789274737953	0.0	3.141592653589793	0.0	0.0	0.0
-3.0007682077443807	0.0	3.141592653589793	0.0	0.0	0.0
-3.0012538835136766	0.0	3.141592653589793	0.0	0.0	0.0
-3.0017359514273085	0.0	3.141592653589793	0.0	0.0	0.0
-3.0022144081348	0.0	3.141592653589793	0.0	0.0	0.0
-3.0026892502895413	0.0	3.141592653589793	0.0	0.0	0.0
-3.003160474548838	0.0	3.141592653589793	0.0	0.0	0.0
-3.0036280775738895	0.0	3.141592653589793	0.0	0.0	0.0
-3.0040920560298057	0.0	3.141592653589793	0.0	0.0	0.0
-3.004552406585611	0.0	3.141592653589793	0.0	0.0	0.0
-3.0050091259142597	0.0	3.141592653589793	0.0	0.0	0.0
-3.0054622106926194	0.0	3.141592653589793	0.0	0.0	0.0
-3.005911657601514	0.0	3.141592653589793	0.0	0.0	0.0
-3.0063574633257053	0.0	3.141592653589793	0.0	0.0	0.0
-3.0067996245538913	0.0	3.141592653589793	0.0	0.0	0.0
-3.0072381379787494	0.0	3.141592653589793	0.0	0.0	0.0
-3.0076730002969043	0.0	3.141592653589793	0.0	0.0	0.0
-3.0081042082089624	0.0	3.141592653589793	0.0	0.0	0.0
-3.0085317584194957	0.0	3.141592653589793	0.0	0.0	0.0
-3.0089556476370722	0.0	3.141592653589793	0.0	0.0	0.0
-3.009375872574248	0.0	3.141592653589793	0.0	0.0	0.0
-3.00979242994757	0.0	3.141592653589793	0.0	0.0	0.0
-3.0102053164776006	0.0	3.141592653589793	0.0	0.0	0.0
-3.0106145288889117	0.0	3.141592653589793	0.0	0.0	0.0
-3.011020063910089	0.0	3.141592653589793	0.0	0.0	0.0
-3.011421918273748	0.0	3.141592653589793	0.0	0.0	0.0
-3.011820088716532	0.0	3.141592653589793	0.0	0.0	0.0
-3.012214571979139	0.0	3.141592653589793	0.0	0.0	0.0
-3.0126053648062854	0.0	3.141592653589793	0.0	0.0	0.0
-3.012992463946768	0.0	3.141592653589793	0.0	0.0	0.0
-3.013375866153429	0.0	3.141592653589793	0.0	0.0	0.0
-3.0137555681831767	0.0	3.141592653589793	0.0	0.0	0.0
-3.0141315667970003	0.0	3.141592653589793	0.0	0.0	0.0
-3.0145038587599595	0.0	3.141592653589793	0.0	0.0	0.0
-3.0148724408412138	0.0	3.141592653589793	0.0	0.0	0.0
-3.015237309814008	0.0	3.141592653589793	0.0	0.0	0.0
-3.015598462455687	0.0	3.141592653589793	0.0	0.0	0.0
-3.015955895547708	0.0	3.141592653589793	0.0	0.0	0.0
-3.016309605875641	0.0	3.141592653589793	0.0	0.0	0.0
-3.0166595902291764	0.0	3.141592653589793	0.0	0.0	0.0
-3.017005845402135	0.0	3.141592653589793	0.0	0.0	0.0
-3.0173483681924687	0.0	3.141592653589793	0.0	0.0	0.0
-3.0176871554022746	0.0	3.141592653589793	0.0	0.0	0.0
-3.018022203837793	0.0	3.141592653589793	0.0	0.0	0.0
-3.0183535103094385	0.0	3.141592653589793	0.0	0.0	0.0
-3.0186810716317645	0.0	3.141592653589793	0.0	0.0	0.0
-3.0190048846234996	0.0	3.141592653589793	0.0	0.0	0.0
-3.0193249461075586	0.0	3.141592653589793	0.0	0.0	0.0
-3.019641252911028	0.0	3.141592653589793	0.0	0.0	0.0
-3.019953801865193	0.0	3.141592653589793	0.0	0.0	0.0
-3.0202625898055313	0.0	3.141592653589793	0.0	0.0	0.0
-3.020567613571724	0.0	3.141592653589793	0.0	0.0	0.0
-3.020868870007658	0.0	3.141592653589793	0.0	0.0	0.0
-3.021166355961446	0.0	3.141592653589793	0.0	0.0	0.0
-3.021460068285423	0.0	3.141592653589793	0.0	0.0	0.0
-3.02175000383615	0.0	3.141592653589793	0.0	0.0	0.0
-3.0220361594744203	0.0	3.141592653589793	0.0	0.0	0.0
-3.022318532065297	0.0	3.141592653589793	0.0	0.0	0.0
-3.0225971184780605	0.0	3.141592653589793	0.0	0.0	0.0
-3.0228719155862755	0.0	3.141592653589793	0.0	0.0	0.0
-3.023142920267757	0.0	3.141592653589793	0.0	0.0	0.0
-3.0234101294046036	0.0	3.141592653589793	0.0	0.0	0.0
-3.023673539883182	0.0	3.141592653589793	0.0	0.0	0.0
-3.0239331485941516	0.0	3.141592653589793	0.0	0.0	0.0
-3.0241889524324597	0.0	3.141592653589793	0.0	0.0	0.0
-3.02444094829735	0.0	3.141592653589793	0.0	0.0	0.0
-3.0246891330923784	0.0	3.141592653589793	0.0	0.0	0.0
-3.0249335037254212	0.0	3.141592653589793	0.0	0.0	0.0
-3.0251740571086527	0.0	3.141592653589793	0.0	0.0	0.0
-3.0254107901586	0.0	3.141592653589793	0.0	0.0	0.0
-3.025643699796099	0.0	3.141592653589793	0.0	0.0	0.0
-3.025872782946336	0.0	3.141592653589793	0.0	0.0	0.0
-3.0260980365388557	0.0	3.141592653589793	0.0	0.0	0.0
-3.026319457507542	0.0	3.141592653589793	0.0	0.0	0.0
-3.026537042790638	0.0	3.141592653589793	0.0	0.0	0.0
-3.026750789330767	0.0	3.141592653589793	0.0	0.0	0.0
-3.0269606940749254	0.0	3.141592653589793	0.0	0.0	0.0
-3.0271667539744707	0.0	3.141592653589793	0.0	0.0	0.0
-3.0273689659851843	0.0	3.141592653589793	0.0	0.0	0.0
-3.027567327067209	0.0	3.141592653589793	0.0	0.0	0.0
-3.027761834185104	0.0	3.141592653589793	0.0	0.0	0.0
-3.0279524843078285	0.0	3.141592653589793	0.0	0.0	0.0
-3.028139274408785	0.0	3.141592653589793	0.0	0.0	0.0
-3.028322201465766	0.0	3.141592653589793	0.0	0.0	0.0
-3.028501262461	0.0	3.141592653589793	0.0	0.0	0.0
-3.028676454381169	0.0	3.141592653589793	0.0	0.0	0.0
-3.028847774217378	0.0	3.141592653589793	0.0	0.0	0.0
-3.0290152189651867	0.0	3.141592653589793	0.0	0.0	0.0
-3.0291787856246275	0.0	3.141592653589793	0.0	0.0	0.0
-3.029338471200167	0.0	3.141592653589793	0.0	0.0	0.0
-3.02949427270077	0.0	3.141592653589793	0.0	0.0	0.0
-3.029646187139865	0.0	3.141592653589793	0.0	0.0	0.0
-3.0297942115353633	0.0	3.141592653589793	0.0	0.0	0.0
-3.0299383429096656	0.0	3.141592653589793	0.0	0.0	0.0
-3.030078578289684	0.0	3.141592653589793	0.0	0.0	0.0
-3.030214914706823	0.0	3.141592653589793	0.0	0.0	0.0
-3.0303473491969894	0.0	3.141592653589793	0.0	0.0	0.0
-3.0304758788006367	0.0	3.141592653589793	0.0	0.0	0.0
-3.030600500562719	0.0	3.141592653589793	0.0	0.0	0.0
-3.030721211532729	0.0	3.141592653589793	0.0	0.0	0.0
-3.030838008764703	0.0	3.141592653589793	0.0	0.0	0.0
-3.030950889317209	0.0	3.141592653589793	0.0	0.0	0.0
-3.0310598502533823	0.0	3.141592653589793	0.0	0.0	0.0
-3.031164888640922	0.0	3.141592653589793	0.0	0.0	0.0
-3.0312660015520727	0.0	3.141592653589793	0.0	0.0	0.0
-3.031363186063664	0.0	3.141592653589793	0.0	0.0	0.0
-3.031456439257104	0.0	3.141592653589793	0.0	0.0	0.0
-3.0315457582183933	0.0	3.141592653589793	0.0	0.0	0.0
-3.0316311400381144	0.0	3.141592653589793	0.0	0.0	0.0
-3.031712581811453	0.0	3.141592653589793	0.0	0.0	0.0
-3.0317900806382116	0.0	3.141592653589793	0.0	0.0	0.0
-3.031863633622801	0.0	3.141592653589793	0.0	0.0	0.0
-3.031933237874238	0.0	3.141592653589793	0.0	0.0	0.0
-3.031998890506201	0.0	3.141592653589793	0.0	0.0	0.0
-3.0320605886369583	0.0	3.141592653589793	0.0	0.0	0.0
-3.0321183293894682	0.0	3.141592653589793	0.0	0.0	0.0
-3.0321721098912944	0.0	3.141592653589793	0.0	0.0	0.0
-3.0322219272746818	0.0	3.141592653589793	0.0	0.0	0.0
-3.032267778676527	0.0	3.141592653589793	0.0	0.0	0.0
-3.0323096612384006	0.0	3.141592653589793	0.0	0.0	0.0
-3.0323475721065423	0.0	3.141592653589793	0.0	0.0	0.0
-3.032381508431879	0.0	3.141592653589793	0.0	0.0	0.0
-3.032411467370025	0.0	3.141592653589793	0.0	0.0	0.0
-3.0324374460812917	0.0	3.141592653589793	0.0	0.0	0.0
-3.032459441730693	0.0	3.141592653589793	0.0	0.0	0.0
-3.032477451487952	0.0	3.141592653589793	0.0	0.0	0.0
-3.0324914725275036	0.0	3.141592653589793	0.0	0.0	0.0
-3.0325015020285218	0.0	3.141592653589793	0.0	0.0	0.0
-3.032507537174892	0.0	3.141592653589793	0.0	0.0	0.0
-3.0325095751552427	0.0	3.141592653589793	0.0	0.0	0.0
-3.0325095753401476	0.0	3.141592653589793	0.0	0.0	0.0
-3.0325095753401476	0.0	3.141592653589793	0.0	0.0	0.0
-3.032507575340148	0.0	3.141592653589793	0.0	0.0	0.0
-3.032501575340148	0.0	3.141592653589793	0.0	0.0	0.0
-3.032491575340148	0.0	3.141592653589793	0.0	0.0	0.0
-3.0324775753401476	0.0	3.141592653589793	0.0	0.0	0.0
-3.0324595753401478	0.0	3.141592653589793	0.0	0.0	0.0
-3.032437575340148	0.0	3.141592653589793	0.0	0.0	0.0
-3.0324115753401477	0.0	3.141592653589793	0.0	0.0	0.0
-3.0323815753401475	0.0	3.141592653589793	0.0	0.0	0.0
-3.0323475753401476	0.0	3.141592653589793	0.0	0.0	0.0
-3.0323095753401477	0.0	3.141592653589793	0.0	0.0	0.0
-3.0322675753401476	0.0	3.141592653589793	0.0	0.0	0.0
-3.032221575340148	0.0	3.141592653589793	0.0	0.0	0.0
-3.0321715753401475	0.0	3.141592653589793	0.0	0.0	0.0
-3.0321175753401475	0.0	3.141592653589793	0.0	0.0	0.0
-3.032059575340148	0.0	3.141592653589793	0.0	0.0	0.0
-3.0319975753401476	0.0	3.141592653589793	0.0	0.0	0.0
-3.0319315753401477	0.0	3.141592653589793	0.0	0.0	0.0
-3.0318615753401477	0.0	3.141592653589793	0.0	0.0	0.0
-3.0317875753401475	0.0	3.141592653589793	0.0	0.0	0.0
-3.0317095753401477	0.0	3.141592653589793	0.0	0.0	0.0
-3.031627575340148	0.0	3.141592653589793	0.0	0.0	0.0
-3.031541575340148	0.0	3.141592653589793	0.0	0.0	0.0
-3.0314515753401476	0.0	3.141592653589793	0.0	0.0	0.0
-3.031357575340148	0.0	3.141592653589793	0.0	0.0	0.0
